City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current description,Rain (last 3 hrs),Snow (last 3 hrs),Date
774,Muirkirk,55.52,-4.07,59.0,65,17,8.81,GB,few clouds,0.0,0.0,2020-05-30 21:28:31
775,Muirkirk,55.52,-4.07,59.0,65,17,8.81,GB,,,,2020-05-30 21:28:31
776,Ukwa,21.97,80.47,80.92,47,31,3.4,IN,scattered clouds,0.0,0.0,2020-05-30 21:28:31
777,Ukwa,21.97,80.47,80.92,47,31,3.4,IN,,,,2020-05-30 21:28:31
778,Clyde River,70.47,-68.59,26.6,100,20,4.7,CA,few clouds,0.0,0.0,2020-05-30 21:20:40
779,Clyde River,70.47,-68.59,26.6,100,20,4.7,CA,,,,2020-05-30 21:20:40
780,Katobu,-4.94,122.53,77.0,91,100,4.47,ID,overcast clouds,0.0,0.0,2020-05-30 21:24:18
781,Katobu,-4.94,122.53,77.0,91,100,4.47,ID,,,,2020-05-30 21:24:18
782,San Ramon,37.78,-121.98,71.6,53,75,3.36,US,light rain,0.0,0.0,2020-05-30 21:19:45
783,San Ramon,37.78,-121.98,71.6,53,75,3.36,US,,,,2020-05-30 21:19:45
784,Kidal,18.44,1.41,94.26,18,47,9.26,ML,scattered clouds,0.0,0.0,2020-05-30 21:28:31
785,Kidal,18.44,1.41,94.26,18,47,9.26,ML,,,,2020-05-30 21:28:31
786,Newport,51.59,-3.0,66.0,52,4,10.47,GB,clear sky,0.0,0.0,2020-05-30 21:20:31
787,Newport,51.59,-3.0,66.0,52,4,10.47,GB,,,,2020-05-30 21:20:31
788,Ilebo,-4.32,20.58,72.73,87,60,1.34,CD,broken clouds,0.0,0.0,2020-05-30 21:28:31
789,Ilebo,-4.32,20.58,72.73,87,60,1.34,CD,,,,2020-05-30 21:28:31
790,Mazatlan,23.22,-106.42,79.0,73,90,8.05,MX,overcast clouds,0.0,0.0,2020-05-30 21:26:07
791,Mazatlan,23.22,-106.42,79.0,73,90,8.05,MX,,,,2020-05-30 21:26:07
792,Kununurra,-15.77,128.73,66.2,82,36,3.33,AU,scattered clouds,0.0,0.0,2020-05-30 21:20:03
793,Kununurra,-15.77,128.73,66.2,82,36,3.33,AU,,,,2020-05-30 21:20:03
794,Kawambwa,-9.79,29.08,67.86,59,71,7.38,ZM,broken clouds,0.0,0.0,2020-05-30 21:28:32
795,Kawambwa,-9.79,29.08,67.86,59,71,7.38,ZM,,,,2020-05-30 21:28:32
796,Lapeer,43.05,-83.32,64.4,55,40,12.75,US,scattered clouds,0.0,0.0,2020-05-30 21:28:32
797,Lapeer,43.05,-83.32,64.4,55,40,12.75,US,,,,2020-05-30 21:28:32
798,Erdenet,49.03,104.08,39.43,74,100,5.14,MN,overcast clouds,0.0,0.0,2020-05-30 21:28:32
799,Erdenet,49.03,104.08,39.43,74,100,5.14,MN,,,,2020-05-30 21:28:32
800,Salihorsk,52.79,27.54,58.71,95,100,15.61,BY,light rain,0.0,0.0,2020-05-30 21:28:32
801,Salihorsk,52.79,27.54,58.71,95,100,15.61,BY,,,,2020-05-30 21:28:32
802,Itaituba,-4.28,-55.98,80.6,88,40,3.27,BR,scattered clouds,0.0,0.0,2020-05-30 21:23:26
803,Itaituba,-4.28,-55.98,80.6,88,40,3.27,BR,,,,2020-05-30 21:23:26
804,Vao,-22.67,167.48,72.05,85,50,14.05,NC,scattered clouds,0.0,0.0,2020-05-30 21:24:19
805,Vao,-22.67,167.48,72.05,85,50,14.05,NC,,,,2020-05-30 21:24:19
806,Yerbogachen,61.28,108.01,43.95,67,88,4.74,RU,overcast clouds,0.0,0.0,2020-05-30 21:20:42
807,Yerbogachen,61.28,108.01,43.95,67,88,4.74,RU,,,,2020-05-30 21:20:42
808,Banda Aceh,5.56,95.32,80.37,77,100,6.42,ID,overcast clouds,0.0,0.0,2020-05-30 21:28:33
809,Banda Aceh,5.56,95.32,80.37,77,100,6.42,ID,,,,2020-05-30 21:28:33
810,Omboue,-1.57,9.26,75.63,88,81,5.73,GA,broken clouds,0.0,0.0,2020-05-30 21:24:01
811,Omboue,-1.57,9.26,75.63,88,81,5.73,GA,,,,2020-05-30 21:24:01
812,Talnakh,69.49,88.4,33.8,80,47,13.42,RU,scattered clouds,0.0,0.0,2020-05-30 21:20:02
813,Talnakh,69.49,88.4,33.8,80,47,13.42,RU,,,,2020-05-30 21:20:02
814,Mainit,9.54,125.52,79.18,84,69,4.09,PH,light rain,0.0,0.0,2020-05-30 21:28:33
815,Mainit,9.54,125.52,79.18,84,69,4.09,PH,,,,2020-05-30 21:28:33
816,North Bend,43.41,-124.22,55.99,93,90,3.36,US,heavy intensity rain,0.0,0.0,2020-05-30 21:28:33
817,North Bend,43.41,-124.22,55.99,93,90,3.36,US,,,,2020-05-30 21:28:33
818,Bocaue,14.8,120.93,84.2,79,20,5.82,PH,few clouds,0.0,0.0,2020-05-30 21:28:33
819,Bocaue,14.8,120.93,84.2,79,20,5.82,PH,,,,2020-05-30 21:28:33
820,Alugan,12.22,125.48,81.21,83,1,7.0,PH,clear sky,0.0,0.0,2020-05-30 21:28:33
821,Alugan,12.22,125.48,81.21,83,1,7.0,PH,,,,2020-05-30 21:28:33
822,Necochea,-38.55,-58.74,50.0,88,100,14.0,AR,overcast clouds,0.0,0.0,2020-05-30 21:24:19
823,Necochea,-38.55,-58.74,50.0,88,100,14.0,AR,,,,2020-05-30 21:24:19
824,Hearst,49.68,-83.67,51.98,42,100,11.27,CA,overcast clouds,0.0,0.0,2020-05-30 21:28:05
825,Hearst,49.68,-83.67,51.98,42,100,11.27,CA,,,,2020-05-30 21:28:05
826,Lafia,8.48,8.52,80.98,81,100,2.98,NG,overcast clouds,0.0,0.0,2020-05-30 21:28:34
827,Lafia,8.48,8.52,80.98,81,100,2.98,NG,,,,2020-05-30 21:28:34
828,Kutum,14.2,24.67,77.02,18,0,16.2,SD,clear sky,0.0,0.0,2020-05-30 21:20:30
829,Kutum,14.2,24.67,77.02,18,0,16.2,SD,,,,2020-05-30 21:20:30
830,Katsuura,35.13,140.3,68.0,93,100,8.7,JP,overcast clouds,0.0,0.0,2020-05-30 21:20:18
831,Katsuura,35.13,140.3,68.0,93,100,8.7,JP,,,,2020-05-30 21:20:18
832,Abong Mbang,3.98,13.18,71.19,95,100,1.41,CM,overcast clouds,0.0,0.0,2020-05-30 21:28:34
833,Abong Mbang,3.98,13.18,71.19,95,100,1.41,CM,,,,2020-05-30 21:28:34
834,Haines Junction,60.75,-137.51,60.84,46,37,5.97,CA,light rain,0.0,0.0,2020-05-30 21:23:35
835,Haines Junction,60.75,-137.51,60.84,46,37,5.97,CA,,,,2020-05-30 21:23:35
836,Ornskoldsvik,63.29,18.72,44.6,65,33,3.36,SE,scattered clouds,0.0,0.0,2020-05-30 21:28:34
837,Ornskoldsvik,63.29,18.72,44.6,65,33,3.36,SE,,,,2020-05-30 21:28:34
838,Banjar,-8.19,114.97,78.8,100,40,1.12,ID,scattered clouds,0.0,0.0,2020-05-30 21:24:59
839,Banjar,-8.19,114.97,78.8,100,40,1.12,ID,,,,2020-05-30 21:24:59
840,Tabou,4.42,-7.35,78.69,87,100,6.2,CI,overcast clouds,0.0,0.0,2020-05-30 21:20:10
841,Tabou,4.42,-7.35,78.69,87,100,6.2,CI,,,,2020-05-30 21:20:10
842,Moose Factory,51.26,-80.61,39.2,60,90,6.93,CA,overcast clouds,0.0,0.0,2020-05-30 21:20:20
843,Moose Factory,51.26,-80.61,39.2,60,90,6.93,CA,,,,2020-05-30 21:20:20
844,Sakaiminato,35.55,133.23,66.2,82,75,8.05,JP,broken clouds,0.0,0.0,2020-05-30 21:24:21
845,Sakaiminato,35.55,133.23,66.2,82,75,8.05,JP,,,,2020-05-30 21:24:21
846,Igrim,63.19,64.42,41.67,71,18,5.64,RU,few clouds,0.0,0.0,2020-05-30 21:28:35
847,Igrim,63.19,64.42,41.67,71,18,5.64,RU,,,,2020-05-30 21:28:35
848,Ixtapa,20.7,-105.2,78.8,74,90,12.75,MX,overcast clouds,0.0,0.0,2020-05-30 21:23:51
849,Ixtapa,20.7,-105.2,78.8,74,90,12.75,MX,,,,2020-05-30 21:23:51
850,Kedougou,12.56,-12.17,81.01,67,93,1.43,SN,light rain,0.0,0.0,2020-05-30 21:28:35
851,Kedougou,12.56,-12.17,81.01,67,93,1.43,SN,,,,2020-05-30 21:28:35
852,Aquiraz,-3.9,-38.39,82.4,69,20,3.36,BR,few clouds,0.0,0.0,2020-05-30 21:20:22
853,Aquiraz,-3.9,-38.39,82.4,69,20,3.36,BR,,,,2020-05-30 21:20:22
854,Rovaniemi,66.5,25.72,50.0,57,25,6.93,FI,scattered clouds,0.0,0.0,2020-05-30 21:28:35
855,Rovaniemi,66.5,25.72,50.0,57,25,6.93,FI,,,,2020-05-30 21:28:35
856,Vestmanna,62.16,-7.17,55.4,71,48,9.17,FO,scattered clouds,0.0,0.0,2020-05-30 21:28:35
857,Vestmanna,62.16,-7.17,55.4,71,48,9.17,FO,,,,2020-05-30 21:28:35
858,Nanlong,31.35,106.06,72.34,70,98,1.77,CN,light rain,0.0,0.0,2020-05-30 21:28:35
859,Nanlong,31.35,106.06,72.34,70,98,1.77,CN,,,,2020-05-30 21:28:35
860,San Quintin,30.48,-115.95,70.68,59,0,18.05,MX,clear sky,0.0,0.0,2020-05-30 21:19:52
861,San Quintin,30.48,-115.95,70.68,59,0,18.05,MX,,,,2020-05-30 21:19:52
862,Bundaberg,-24.85,152.35,61.0,87,90,8.05,AU,overcast clouds,0.0,0.0,2020-05-30 21:28:36
863,Bundaberg,-24.85,152.35,61.0,87,90,8.05,AU,,,,2020-05-30 21:28:36
864,Mount Gambier,-37.83,140.77,46.4,100,75,10.29,AU,broken clouds,0.0,0.0,2020-05-30 21:23:59
865,Mount Gambier,-37.83,140.77,46.4,100,75,10.29,AU,,,,2020-05-30 21:23:59
866,Kalabo,-14.97,22.68,61.99,41,100,4.92,ZM,overcast clouds,0.0,0.0,2020-05-30 21:28:36
867,Kalabo,-14.97,22.68,61.99,41,100,4.92,ZM,,,,2020-05-30 21:28:36
868,Dargaville,-35.93,173.88,59.32,91,100,10.2,NZ,light rain,0.0,0.0,2020-05-30 21:20:11
869,Dargaville,-35.93,173.88,59.32,91,100,10.2,NZ,,,,2020-05-30 21:20:11
870,Mwinilunga,-11.74,24.43,62.76,54,27,4.23,ZM,scattered clouds,0.0,0.0,2020-05-30 21:19:51
871,Mwinilunga,-11.74,24.43,62.76,54,27,4.23,ZM,,,,2020-05-30 21:19:51
872,Fare,-16.7,-151.02,81.28,79,7,18.86,PF,clear sky,0.0,0.0,2020-05-30 21:19:58
873,Fare,-16.7,-151.02,81.28,79,7,18.86,PF,,,,2020-05-30 21:19:58
874,Catia La Mar,10.6,-67.03,84.2,70,75,6.93,VE,broken clouds,0.0,0.0,2020-05-30 21:28:36
875,Catia La Mar,10.6,-67.03,84.2,70,75,6.93,VE,,,,2020-05-30 21:28:36
876,Hamilton,39.18,-84.53,73.99,40,40,11.41,US,scattered clouds,0.0,0.0,2020-05-30 21:16:53
877,Hamilton,39.18,-84.53,73.99,40,40,11.41,US,,,,2020-05-30 21:16:53
878,Shubarkuduk,49.14,56.49,78.3,38,100,10.83,KZ,overcast clouds,0.0,0.0,2020-05-30 21:28:36
879,Shubarkuduk,49.14,56.49,78.3,38,100,10.83,KZ,,,,2020-05-30 21:28:36
880,Marsh Harbour,26.54,-77.06,78.93,77,12,12.3,BS,few clouds,0.0,0.0,2020-05-30 21:28:37
881,Marsh Harbour,26.54,-77.06,78.93,77,12,12.3,BS,,,,2020-05-30 21:28:37
882,Xai-Xai,-25.05,33.64,67.78,90,1,5.26,MZ,clear sky,0.0,0.0,2020-05-30 21:28:37
883,Xai-Xai,-25.05,33.64,67.78,90,1,5.26,MZ,,,,2020-05-30 21:28:37
884,Mega,4.05,38.3,59.4,80,1,7.92,ET,clear sky,0.0,0.0,2020-05-30 21:28:37
885,Mega,4.05,38.3,59.4,80,1,7.92,ET,,,,2020-05-30 21:28:37
886,Miracema,-21.41,-42.2,64.38,85,0,1.14,BR,clear sky,0.0,0.0,2020-05-30 21:28:37
887,Miracema,-21.41,-42.2,64.38,85,0,1.14,BR,,,,2020-05-30 21:28:37
888,Ostersund,63.18,14.64,57.2,50,0,4.7,SE,clear sky,0.0,0.0,2020-05-30 21:28:37
889,Ostersund,63.18,14.64,57.2,50,0,4.7,SE,,,,2020-05-30 21:28:37
890,Leh,34.17,77.58,45.57,59,100,2.26,IN,light rain,0.0,0.0,2020-05-30 21:24:03
891,Leh,34.17,77.58,45.57,59,100,2.26,IN,,,,2020-05-30 21:24:03
892,Pangkalanbuun,-2.68,111.62,75.52,94,48,2.17,ID,scattered clouds,0.0,0.0,2020-05-30 21:26:04
893,Pangkalanbuun,-2.68,111.62,75.52,94,48,2.17,ID,,,,2020-05-30 21:26:04
894,Sinnai,39.3,9.2,66.2,72,56,6.93,IT,broken clouds,0.0,0.0,2020-05-30 21:28:37
895,Sinnai,39.3,9.2,66.2,72,56,6.93,IT,,,,2020-05-30 21:28:37
896,Trapani,37.83,12.67,66.2,82,6,3.36,IT,clear sky,0.0,0.0,2020-05-30 21:28:38
897,Trapani,37.83,12.67,66.2,82,6,3.36,IT,,,,2020-05-30 21:28:38
898,Sakhipur,24.3,90.18,80.6,74,75,4.7,BD,haze,0.0,0.0,2020-05-30 21:28:38
899,Sakhipur,24.3,90.18,80.6,74,75,4.7,BD,,,,2020-05-30 21:28:38
900,Romny,50.75,33.47,51.89,95,81,5.97,UA,broken clouds,0.0,0.0,2020-05-30 21:23:29
901,Romny,50.75,33.47,51.89,95,81,5.97,UA,,,,2020-05-30 21:23:29
902,Kaka,37.35,59.61,80.78,14,0,5.66,TM,clear sky,0.0,0.0,2020-05-30 21:28:38
903,Kaka,37.35,59.61,80.78,14,0,5.66,TM,,,,2020-05-30 21:28:38
904,Iqaluit,63.75,-68.51,30.2,80,90,4.7,CA,overcast clouds,0.0,0.0,2020-05-30 21:20:02
905,Iqaluit,63.75,-68.51,30.2,80,90,4.7,CA,,,,2020-05-30 21:20:02
906,Ugleuralskiy,58.95,57.58,46.99,88,100,4.68,RU,overcast clouds,0.0,0.0,2020-05-30 21:28:38
907,Ugleuralskiy,58.95,57.58,46.99,88,100,4.68,RU,,,,2020-05-30 21:28:38
908,Nelson Bay,-32.72,152.15,55.99,100,90,1.12,AU,overcast clouds,0.0,0.0,2020-05-30 21:20:10
909,Nelson Bay,-32.72,152.15,55.99,100,90,1.12,AU,,,,2020-05-30 21:20:10
910,Kuressaare,58.25,22.5,55.4,66,15,9.17,EE,few clouds,0.0,0.0,2020-05-30 21:28:38
911,Kuressaare,58.25,22.5,55.4,66,15,9.17,EE,,,,2020-05-30 21:28:38
912,Ajdabiya,30.76,20.23,74.57,45,35,13.56,LY,scattered clouds,0.0,0.0,2020-05-30 21:20:37
913,Ajdabiya,30.76,20.23,74.57,45,35,13.56,LY,,,,2020-05-30 21:20:37
914,Ust-Koksa,50.27,85.61,45.32,75,11,1.57,RU,few clouds,0.0,0.0,2020-05-30 21:28:38
915,Ust-Koksa,50.27,85.61,45.32,75,11,1.57,RU,,,,2020-05-30 21:28:38
916,Alta Floresta,-9.88,-56.09,87.8,52,18,3.36,BR,few clouds,0.0,0.0,2020-05-30 21:19:07
917,Alta Floresta,-9.88,-56.09,87.8,52,18,3.36,BR,,,,2020-05-30 21:19:07
918,Bolobo,-2.17,16.23,74.41,90,97,1.86,CD,moderate rain,0.0,0.0,2020-05-30 21:28:39
919,Bolobo,-2.17,16.23,74.41,90,97,1.86,CD,,,,2020-05-30 21:28:39
920,Henties Bay,-22.12,14.28,65.53,50,0,7.43,NA,clear sky,0.0,0.0,2020-05-30 21:20:31
921,Henties Bay,-22.12,14.28,65.53,50,0,7.43,NA,,,,2020-05-30 21:20:31
922,Cody,44.53,-109.06,82.4,28,1,8.05,US,clear sky,0.0,0.0,2020-05-30 21:28:39
923,Cody,44.53,-109.06,82.4,28,1,8.05,US,,,,2020-05-30 21:28:39
924,Vilhena,-12.74,-60.15,82.4,65,20,6.93,BR,few clouds,0.0,0.0,2020-05-30 21:28:39
925,Vilhena,-12.74,-60.15,82.4,65,20,6.93,BR,,,,2020-05-30 21:28:39
926,Antofagasta,-23.65,-70.4,66.2,59,75,8.05,CL,broken clouds,0.0,0.0,2020-05-30 21:26:12
927,Antofagasta,-23.65,-70.4,66.2,59,75,8.05,CL,,,,2020-05-30 21:26:12
928,Calvinia,-31.47,19.78,58.37,32,0,6.89,ZA,clear sky,0.0,0.0,2020-05-30 21:20:03
929,Calvinia,-31.47,19.78,58.37,32,0,6.89,ZA,,,,2020-05-30 21:20:03
930,Benjamin Constant,-4.38,-70.03,87.8,79,20,2.24,BR,few clouds,0.0,0.0,2020-05-30 21:20:35
931,Benjamin Constant,-4.38,-70.03,87.8,79,20,2.24,BR,,,,2020-05-30 21:20:35
932,Coracora,-15.03,-73.78,52.95,62,50,8.68,PE,scattered clouds,0.0,0.0,2020-05-30 21:28:39
933,Coracora,-15.03,-73.78,52.95,62,50,8.68,PE,,,,2020-05-30 21:28:39
934,Sungurlu,40.17,34.37,53.91,50,0,2.98,TR,clear sky,0.0,0.0,2020-05-30 21:28:40
935,Sungurlu,40.17,34.37,53.91,50,0,2.98,TR,,,,2020-05-30 21:28:40
936,Solwezi,-12.17,26.39,59.95,60,33,2.95,ZM,scattered clouds,0.0,0.0,2020-05-30 21:28:40
937,Solwezi,-12.17,26.39,59.95,60,33,2.95,ZM,,,,2020-05-30 21:28:40
938,Lanzhou,36.06,103.79,57.99,59,49,1.97,CN,scattered clouds,0.0,0.0,2020-05-30 21:28:40
939,Lanzhou,36.06,103.79,57.99,59,49,1.97,CN,,,,2020-05-30 21:28:40
940,Tsumeb,-19.23,17.72,58.98,28,0,7.81,NA,clear sky,0.0,0.0,2020-05-30 21:28:40
941,Tsumeb,-19.23,17.72,58.98,28,0,7.81,NA,,,,2020-05-30 21:28:40
942,Fairfield,41.27,-73.32,82.0,31,40,9.17,US,scattered clouds,0.0,0.0,2020-05-30 21:24:42
943,Fairfield,41.27,-73.32,82.0,31,40,9.17,US,,,,2020-05-30 21:24:42
944,Tiarei,-17.53,-149.33,86.0,70,20,3.36,PF,few clouds,0.0,0.0,2020-05-30 21:28:40
945,Tiarei,-17.53,-149.33,86.0,70,20,3.36,PF,,,,2020-05-30 21:28:40
946,Berlevag,70.86,29.09,41.7,79,100,5.39,NO,overcast clouds,0.0,0.0,2020-05-30 21:23:28
947,Berlevag,70.86,29.09,41.7,79,100,5.39,NO,,,,2020-05-30 21:23:28
948,Bundibugyo,0.74,30.04,68.04,89,98,2.33,UG,overcast clouds,0.0,0.0,2020-05-30 21:28:40
949,Bundibugyo,0.74,30.04,68.04,89,98,2.33,UG,,,,2020-05-30 21:28:40
950,Aswan,24.09,32.91,80.6,8,0,13.87,EG,clear sky,0.0,0.0,2020-05-30 21:24:00
951,Aswan,24.09,32.91,80.6,8,0,13.87,EG,,,,2020-05-30 21:24:00
952,Verkhnyaya Inta,65.98,60.31,39.11,89,100,14.29,RU,light rain,0.0,0.0,2020-05-30 21:28:41
953,Verkhnyaya Inta,65.98,60.31,39.11,89,100,14.29,RU,,,,2020-05-30 21:28:41
954,Senno,59.53,33.92,49.87,67,0,9.8,RU,clear sky,0.0,0.0,2020-05-30 21:28:41
955,Senno,59.53,33.92,49.87,67,0,9.8,RU,,,,2020-05-30 21:28:41
956,Constantine,36.37,6.61,59.0,67,20,2.24,DZ,few clouds,0.0,0.0,2020-05-30 21:28:10
957,Constantine,36.37,6.61,59.0,67,20,2.24,DZ,,,,2020-05-30 21:28:10
958,Buta,2.79,24.73,71.11,92,96,2.26,CD,overcast clouds,0.0,0.0,2020-05-30 21:28:41
959,Buta,2.79,24.73,71.11,92,96,2.26,CD,,,,2020-05-30 21:28:41
960,Sinait,17.87,120.46,78.8,94,20,3.02,PH,few clouds,0.0,0.0,2020-05-30 21:28:41
961,Sinait,17.87,120.46,78.8,94,20,3.02,PH,,,,2020-05-30 21:28:41
962,Half Moon Bay,37.46,-122.43,72.0,82,90,16.11,US,overcast clouds,0.0,0.0,2020-05-30 21:20:04
963,Half Moon Bay,37.46,-122.43,72.0,82,90,16.11,US,,,,2020-05-30 21:20:04
964,Tambura,5.6,27.47,71.4,93,98,2.42,SS,overcast clouds,0.0,0.0,2020-05-30 21:25:06
965,Tambura,5.6,27.47,71.4,93,98,2.42,SS,,,,2020-05-30 21:25:06
966,Jacareacanga,-6.22,-57.75,82.63,72,20,3.22,BR,few clouds,0.0,0.0,2020-05-30 21:23:37
967,Jacareacanga,-6.22,-57.75,82.63,72,20,3.22,BR,,,,2020-05-30 21:23:37
968,Fairbanks,64.84,-147.72,77.0,20,75,11.41,US,broken clouds,0.0,0.0,2020-05-30 21:20:10
969,Fairbanks,64.84,-147.72,77.0,20,75,11.41,US,,,,2020-05-30 21:20:10
970,Tahta,26.77,31.5,82.4,22,0,16.11,EG,clear sky,0.0,0.0,2020-05-30 21:28:41
971,Tahta,26.77,31.5,82.4,22,0,16.11,EG,,,,2020-05-30 21:28:41
972,Polovinnoye,54.79,65.99,60.3,61,0,2.64,RU,clear sky,0.0,0.0,2020-05-30 21:28:42
973,Polovinnoye,54.79,65.99,60.3,61,0,2.64,RU,,,,2020-05-30 21:28:42
974,Botucatu,-22.89,-48.45,59.36,81,0,2.98,BR,clear sky,0.0,0.0,2020-05-30 21:28:42
975,Botucatu,-22.89,-48.45,59.36,81,0,2.98,BR,,,,2020-05-30 21:28:42
976,Sabha,27.04,14.43,85.21,23,31,11.95,LY,scattered clouds,0.0,0.0,2020-05-30 21:24:04
977,Sabha,27.04,14.43,85.21,23,31,11.95,LY,,,,2020-05-30 21:24:04
978,Velsk,61.07,42.1,47.03,78,42,6.82,RU,scattered clouds,0.0,0.0,2020-05-30 21:28:42
979,Velsk,61.07,42.1,47.03,78,42,6.82,RU,,,,2020-05-30 21:28:42
980,Whitley Bay,55.04,-1.45,53.01,81,0,4.7,GB,clear sky,0.0,0.0,2020-05-30 21:28:42
981,Whitley Bay,55.04,-1.45,53.01,81,0,4.7,GB,,,,2020-05-30 21:28:42
982,Barguzin,53.62,109.62,38.82,69,0,0.94,RU,clear sky,0.0,0.0,2020-05-30 21:28:42
983,Barguzin,53.62,109.62,38.82,69,0,0.94,RU,,,,2020-05-30 21:28:42
984,Ust-Omchug,61.15,149.63,36.12,83,100,3.47,RU,overcast clouds,0.0,0.0,2020-05-30 21:28:42
985,Ust-Omchug,61.15,149.63,36.12,83,100,3.47,RU,,,,2020-05-30 21:28:42
986,Inyonga,-6.72,32.07,70.11,59,64,4.29,TZ,broken clouds,0.0,0.0,2020-05-30 21:27:05
987,Inyonga,-6.72,32.07,70.11,59,64,4.29,TZ,,,,2020-05-30 21:27:05
988,Japura,-0.32,102.35,74.75,97,14,1.86,ID,few clouds,0.0,0.0,2020-05-30 21:23:28
989,Japura,-0.32,102.35,74.75,97,14,1.86,ID,,,,2020-05-30 21:23:28
990,Troitskoye,52.98,84.68,48.7,93,0,6.33,RU,clear sky,0.0,0.0,2020-05-30 21:28:43
991,Troitskoye,52.98,84.68,48.7,93,0,6.33,RU,,,,2020-05-30 21:28:43
992,Omsukchan,62.53,155.8,32.32,94,26,4.14,RU,scattered clouds,0.0,0.0,2020-05-30 21:28:43
993,Omsukchan,62.53,155.8,32.32,94,26,4.14,RU,,,,2020-05-30 21:28:43
994,Padang,-0.95,100.35,79.63,78,100,3.06,ID,light rain,0.0,0.0,2020-05-30 21:19:46
995,Padang,-0.95,100.35,79.63,78,100,3.06,ID,,,,2020-05-30 21:19:46
996,Flin Flon,54.77,-101.86,69.8,21,20,13.87,CA,few clouds,0.0,0.0,2020-05-30 21:28:43
997,Flin Flon,54.77,-101.86,69.8,21,20,13.87,CA,,,,2020-05-30 21:28:43
998,Pietarsaari,63.65,22.68,46.99,70,6,5.82,FI,clear sky,0.0,0.0,2020-05-30 21:28:43
999,Pietarsaari,63.65,22.68,46.99,70,6,5.82,FI,,,,2020-05-30 21:28:43
1000,Waingapu,-9.66,120.26,75.6,86,5,7.05,ID,clear sky,0.0,0.0,2020-05-30 21:28:43
1001,Waingapu,-9.66,120.26,75.6,86,5,7.05,ID,,,,2020-05-30 21:28:43
1002,Barajevo,44.58,20.42,53.6,100,25,5.82,RS,scattered clouds,0.0,0.0,2020-05-30 21:28:43
1003,Barajevo,44.58,20.42,53.6,100,25,5.82,RS,,,,2020-05-30 21:28:43
1004,Cartagena Del Chaira,1.33,-74.84,87.48,56,65,1.74,CO,broken clouds,0.0,0.0,2020-05-30 21:28:43
1005,Cartagena Del Chaira,1.33,-74.84,87.48,56,65,1.74,CO,,,,2020-05-30 21:28:43
1006,Sarangani,5.4,125.46,84.67,73,98,9.08,PH,moderate rain,0.0,0.0,2020-05-30 21:28:43
1007,Sarangani,5.4,125.46,84.67,73,98,9.08,PH,,,,2020-05-30 21:28:43
1008,Boyuibe,-20.42,-63.28,77.16,55,71,4.0,BO,broken clouds,0.0,0.0,2020-05-30 21:28:44
1009,Boyuibe,-20.42,-63.28,77.16,55,71,4.0,BO,,,,2020-05-30 21:28:44
1010,Shimoda,34.67,138.95,62.01,92,100,3.58,JP,light rain,0.0,0.0,2020-05-30 21:20:01
1011,Shimoda,34.67,138.95,62.01,92,100,3.58,JP,,,,2020-05-30 21:20:01
1012,Buala,-8.14,159.59,82.26,76,65,4.38,SB,light rain,0.0,0.0,2020-05-30 21:19:43
1013,Buala,-8.14,159.59,82.26,76,65,4.38,SB,,,,2020-05-30 21:19:43
1014,Cap Malheureux,-19.98,57.61,71.01,84,0,5.01,MU,clear sky,0.0,0.0,2020-05-30 21:23:54
1015,Cap Malheureux,-19.98,57.61,71.01,84,0,5.01,MU,,,,2020-05-30 21:23:54
1016,Jiayuguan,39.82,98.3,56.12,31,0,6.04,CN,clear sky,0.0,0.0,2020-05-30 21:28:44
1017,Jiayuguan,39.82,98.3,56.12,31,0,6.04,CN,,,,2020-05-30 21:28:44
1018,Semey,50.41,80.23,60.1,51,6,5.95,KZ,clear sky,0.0,0.0,2020-05-30 21:28:44
1019,Semey,50.41,80.23,60.1,51,6,5.95,KZ,,,,2020-05-30 21:28:44
1020,Itacoatiara,-3.14,-58.44,80.6,88,95,2.24,BR,light rain,0.0,0.0,2020-05-30 21:28:44
1021,Itacoatiara,-3.14,-58.44,80.6,88,95,2.24,BR,,,,2020-05-30 21:28:44
1022,Smoky Lake,54.12,-112.47,72.0,51,99,13.0,CA,overcast clouds,0.0,0.0,2020-05-30 21:28:44
1023,Smoky Lake,54.12,-112.47,72.0,51,99,13.0,CA,,,,2020-05-30 21:28:44
1024,Shihezi,44.3,86.03,71.82,25,52,9.33,CN,broken clouds,0.0,0.0,2020-05-30 21:28:44
1025,Shihezi,44.3,86.03,71.82,25,52,9.33,CN,,,,2020-05-30 21:28:44
1026,Chickasha,35.05,-97.94,84.99,32,1,10.29,US,clear sky,0.0,0.0,2020-05-30 21:28:45
1027,Chickasha,35.05,-97.94,84.99,32,1,10.29,US,,,,2020-05-30 21:28:45
1028,Adre,13.47,22.2,83.93,14,97,13.78,TD,overcast clouds,0.0,0.0,2020-05-30 21:28:45
1029,Adre,13.47,22.2,83.93,14,97,13.78,TD,,,,2020-05-30 21:28:45
1030,Aasiaat,68.71,-52.87,34.52,85,2,9.08,GL,clear sky,0.0,0.0,2020-05-30 21:23:25
1031,Aasiaat,68.71,-52.87,34.52,85,2,9.08,GL,,,,2020-05-30 21:23:25
1032,Buraydah,26.33,43.98,91.4,22,0,17.22,SA,clear sky,0.0,0.0,2020-05-30 21:18:39
